COMPLIANCE DATE,REGISTRATION,TRACKED BY,MODEL,SERIAL NUMBER,TASK DESCRIPTION,ATA CODE,MFG.CODE,ITEM NUMBER,PART NUMBER REMOVED,SERIAL NUMBER REMOVED,REMOVAL REASON,ACCUMULATED MONTHS,ACCUMULATED HOURS,ACCUMULATED LANDINGS,ACCUMULATED CYCLES,PART NUMBER INSTALLED,SERIAL NUMBER INSTALLED,INSTALLED STATUS,MSN AT INSTALL,TSN AT INSTALL,LSN AT INSTALL,CSN AT INSTALL,MSO AT INSTALL,TSO AT INSTALL,LSO AT INSTALL,CSO AT INSTALL
08/18/2025,N531HC,Airframe,A109SP,22366,RII      TOOTHED BELT - DISCARD [63-01] - #2,63,DT63-01.2,420,109-0455-09-103,91491,[W] Worn To Limits,13,374.80,1349,,109-0455-09-103,91720,[N] New,0,0.00,0,,,,,
06/24/2024,N531HC,Airframe,A109SP,22366,RII      TOOTHED BELT - DISCARD [63-01] - #2,63,DT63-01.2,420,109-0455-09-103,77752,[N] Other ( See Notes ),15,600.10,1975,,109-0455-09-103,91491,[N] New,0,0.00,0,,,,,
03/13/2023,N531HC,Airframe,A109SP,22366,RII      TOOTHED BELT - DISCARD [63-01] - #2,63,DT63-01.2,420,109-0455-09-103,76757,[F] Failed,12,318.80,1554,,109-0455-09-103,77752,[N] New,0,0.00,0,,,,,
03/10/2022,N531HC,Airframe,AGUSTA A109SP,22366,RII      TOOTHED BELT - DISCARD [63-01] - #2,63,DT63-01.2,420,PN,SN UNKNOWN,[S] Scheduled,64,,,,109-0455-090-103,76757,[N] New,0,0.00,,,,,,
11/09/2016,N531HC,Airframe,AGUSTA A109SP,22366,RII      TOOTHED BELT - DISCARD [63-01] - #2,63,DT63-01.2,420,,,,,,,,PN,SN UNKNOWN,,0,0.00,0,,0,0.00,0,
08/16/2025,N431HC,Airframe,A109SP,22404,VHF ANTENNA #1,23,1010.1,426,VFS10-90-2,10652,[W] Worn To Limits,69,,6002,,CI 295-200,792152,[N] New,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,VHF ANTENNA #1,23,1010.1,426,,,,,,,,VFS 10-90-2,10652,,0,0.00,0,0.00,0,0.00,0,0.00
08/16/2025,N431HC,Airframe,A109SP,22404,VHF ANTENNA #2,23,1010.2,627,VFS10-90-2,10657,[W] Worn To Limits,69,,6002,,VFS10-90-2,11778,[N] New,0,0.00,0,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,VHF ANTENNA #2,23,1010.2,627,,,,,,,,VFS 10-90-2,10657,,0,0.00,0,0.00,0,0.00,0,0.00
08/15/2025,N531HC,Airframe,A109SP,22366,FUEL CONTROL UNIT,28,2035,871,No Part Removed,,,,,,,109-0900-81-215,594,[S] Serviceable,11,386.50,1398,,11,386.50,1398,
05/06/2025,N531HC,Airframe,A109SP,22366,FUEL CONTROL UNIT,28,2035,871,109-0900-81-215,594,[C] Convenience,10,386.50,1398,,No Part Installed,,,,,,,,,,
06/09/2024,N531HC,Airframe,A109SP,22366,FUEL CONTROL UNIT,28,2035,871,109-0900-81-215,372A,[F] Failed,10,355.10,1219,,109-0900-81-215,594,[I] Inspected,,,,,,,,
08/09/2023,N531HC,Airframe,A109SP,22366,FUEL CONTROL UNIT,28,2035,871,109-0900-81-215,358A,[F] Failed,2,143.50,444,,109-0900-81-215,372A,[I] Inspected,4,153.50,411,,4,153.50,411,
05/17/2023,N531HC,Airframe,A109SP,22366,FUEL CONTROL UNIT,28,2035,871,No Part Removed,,,,,,,109-0900-81-215,358A,[OT] Other (See Notes),4,185.10,663,,4,185.10,663,
05/17/2023,N531HC,Airframe,A109SP,22366,FUEL CONTROL UNIT,28,2035,871,109-0900-81-215,372A,TROUBLESHOOTING,1,41.90,117,,No Part Installed,,,,,,,,,,
04/17/2023,N531HC,Airframe,AGUSTA A109SP,22366,FUEL CONTROL UNIT,28,2035,871,109-0900-81-215,594,[F] Failed,2,104.90,374,,109-0900-81-215,372A,[NS] Not Specified,,,,,,,,
01/26/2023,N531HC,Airframe,AGUSTA A109SP,22366,FUEL CONTROL UNIT,28,2035,871,No Part Removed,,,,,,,109-0900-81-215,594,[S] Serviceable,10,306.90,1010,,10,306.90,1010,
01/26/2023,N531HC,Airframe,AGUSTA A109SP,22366,FUEL CONTROL UNIT,28,2035,871,109-0900-81-215,358A,[C] Convenience,0,0,,,No Part Installed,,,,,,,,,,
,N531HC,Airframe,AGUSTA A109SP,22366,FUEL CONTROL UNIT,28,2035,871,,,,,,,,109-0900-81-215,512,,,,,0.00,,,,0.00
08/14/2025,N431HC,Airframe,A109SP,22404,(RII) HYDRAULIC PUMP #1,29,3030.1,491,109-0760-42-105,HD379,TROUBLESHOOTING,69,,5993,,109-0760-42-105,PF87,[R] Repaired,,5533.38,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,HYDRAULIC PUMP #1,29,3030.1,491,,,,,,,,109-0760-42-105,HD379,,0,0.00,0,0.00,0,0.00,0,0.00
08/14/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,109-0040-51-103,2395,[F] Failed,0,50.40,189,,109-0040-51-103,1010,[O] Overhauled,,3588.60,,,,0.00,,
07/19/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,109-0040-51-103,1270,LEAKING,1,84.60,309,,109-0040-51-103,2395,[O] Overhauled,,1371.60,,,,0.00,,
06/07/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,109-0040-51-103,2223,LEAKING,1,73.50,232,,109-0040-51-103,1270,[O] Overhauled,0,6529.00,0,,,0.00,,
05/02/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,109-0040-51-103,1205,[F] Failed,2,115.50,495,,109-0040-51-103,2223,[O] Overhauled,,2943.40,,,,0.00,,
02/03/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,109-0040-51-103,1734,LEAKING,4,231.00,1024,,109-0040-51-103,1205,[O] Overhauled,,5216.28,,,,0.00,,
09/23/2024,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,109-0040-51-103,2395_OH,[F] Failed,58,1153.10,,,109-0040-51-103,1734,[O] Overhauled,,1829.90,,,,0.00,,
11/05/2019,N431HC,Airframe,A109SP,22404,TAIL ROTOR SERVO ACTUATOR ASSEMBLY - OVERHAUL [67-04],67,CO67-04,558,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00
08/14/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR - RETIREMENT HOIST PENALTY ITEM,67,RL67-03,70,109-0040-51-103,2395_SLL,[F] Failed,2,135.00,498,,109-0040-51-103,1010_SLL,[O] Overhauled,,3588.60,,,,,,
06/07/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR - RETIREMENT HOIST PENALTY ITEM,67,RL67-03,70,No Part Removed,,,,,,,109-0040-51-103,1270_SLL,[O] Overhauled,,6529.00,,,,0.00,,
06/07/2025,N431HC,Airframe,A109SP,22404,(RII) TAIL ROTOR SERVO ACTUATOR - RETIREMENT HOIST PENALTY ITEM,67,RL67-03,70,109-0040-51-103,2223_SLL,LEAKING,67,,,,No Part Installed,,,,,,,,,,
11/05/2019,N431HC,Airframe,A109SP,22404,TAIL ROTOR SERVO ACTUATOR - RETIREMENT,67,RL67-03,70,,,,,,,,109-0040-51-103,2395,,0,0.00,0,0.00,0,0.00,0,0.00
08/13/2025,N281HC,Airframe,A109SP,22310,RII      TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,PZ1872,[F] Failed,3,211.50,574,,109-0133-04-109,PZ2868,[N] New,,0.00,,,,,,
04/18/2025,N281HC,Airframe,A109SP,22310,RII      TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,PZ1875,[F] Failed,10,387.90,1325,,109-0133-04-109,PZ1872,[N] New,0,0.00,0,,,,,
06/18/2024,N281HC,Airframe,A109SP,22310,RII      TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,PZ1096,[F] Failed,19,761.10,2274,,109-0133-04-109,PZ1875,[N] New,0,0.00,0,,,,,
11/02/2022,N281HC,Airframe,AGUSTA A109SP,22310,RII      TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR8367,[W] Worn To Limits,11,609.90,2005,,109-0133-04-109,PZ1096,[N] New,0,0.00,0,,,,,
11/09/2021,N281HC,Airframe,AGUSTA A109SP,22310,RII      TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR3542,WORN,15,938.40,2945,,109-0133-04-109,MOR8367,[N] New,0,0.00,0,,,,,
07/18/2020,N281HC,Airframe,AGUSTA A109SP,22310,TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR3542,LOOSE,8,448.70,1340,,109-0133-04-109,MOR3542,[N] New,0,0.00,0,,,,,
10/31/2019,N281HC,Airframe,AGUSTA A109SP,22310,TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR4894,[W] Worn To Limits,11,594.00,2203,,109-0133-04-109,MOR3542,[R] Repaired,,318.30,,,,,,
11/02/2018,N281HC,Airframe,AGUSTA A109SP,22310,TR STICK  1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR3652,[W] Worn To Limits,11,466.40,1727,,109-0133-04-109,MOR4894,[R] Repaired,,591.90,,,,,,
11/30/2017,N281HC,Airframe,AGUSTA A109SP,22310,ROD 1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR6455,[W] Worn To Limits,5,298.30,822,,109-0133-04-109,MOR3652,[R] Repaired,,401.20,,,,,,
06/10/2017,N281HC,Airframe,AGUSTA A109SP,22310,ROD 1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR5367,[W] Worn To Limits,4,200.40,729,,109-0133-04-109,MOR6455,[N] New,,0.00,,,,0.00,,
01/27/2017,N281HC,Airframe,AGUSTA A109SP,22310,ROD 1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MO2210,[W] Worn To Limits,5,193.70,938,,109-0133-04-109,MOR5367,[R] Repaired,,48.90,,,,,,
08/18/2016,N281HC,Airframe,AGUSTA A109SP,22310,ROD 1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MO1119,[W] Worn To Limits,33,793.20,,,109-0133-04-109,MO2210,[R] Repaired,,1478.90,,,,0.00,,
11/04/2013,N281HC,Airframe,AGUSTA A109SP,22310,ROD 1 - RETIREMENT,64,RL64-15.1,494,109-0133-04-109,MOR3955,[F] Failed,0,390.70,,0.00,109-0133-04-109,MO1119,[N] New,,,,,,,,
11/01/2013,N281HC,Airframe,AGUSTA A109SP,22310,ROD 1 - RETIREMENT,64,RL64-15.1,494,,,,,,,,109-0133-04-109,MOR3955,,0,0.00,0,0.00,0,0.00,0,0.00
08/13/2025,N531HC,Airframe,A109SP,22366,RII      SHAFT - RETIREMENT,64,RL64-13,478,No Part Removed,,,,,,,109-0130-33-1,PZ940,[N] New,0,0.00,0,,,,,
05/06/2025,N531HC,Airframe,A109SP,22366,RII      SHAFT - RETIREMENT,64,RL64-13,478,109-0130-33-1,MOR 0985,[F] Failed,101,3030.90,9932,,No Part Installed,,,,,,,,,,
11/09/2016,N531HC,Airframe,AGUSTA A109SP,22366,RII      SHAFT - RETIREMENT,64,RL64-13,478,,,,,,,,109-0130-33-1,MOR 0985,[N] New,,0.00,0,0.00,,,,0.00
08/13/2025,N531HC,Airframe,A109SP,22366,RII      T/R STICK 1 - RETIREMENT,64,RL64-15.1,399,No Part Removed,,,,,,,109-0133-04-109,PZ2588,[N] New,0,0.00,0,,,,,
05/06/2025,N531HC,Airframe,A109SP,22366,RII      T/R STICK 1 - RETIREMENT,64,RL64-15.1,399,109-0133-04-109,MOR8345,[F] Failed,14,510.80,1818,,No Part Installed,,,,,,,,,,
02/26/2024,N531HC,Airframe,A109SP,22366,RII      T/R STICK 1 - RETIREMENT,64,RL64-15.1,399,109-0133-04-109,PZ1119,[F] Failed,9,392.70,1275,,109-0133-04-109,MOR8345,[R] Repaired,,274.00,,,,,,
05/02/2023,N531HC,Airframe,A109SP,22366,RII      T/R STICK 1 - RETIREMENT,64,RL64-15.1,399,109-0133-04-109,MOR6890,[W] Worn To Limits,27,402.40,,,109-0133-04-109,PZ1119,,0,0.00,0,,,,,
01/06/2021,N531HC,Airframe,AGUSTA A109SP,22366,RII      T/R STICK 1 - RETIREMENT,64,RL64-15.1,399,,,,,,,,109-0133-04-109,MOR6890,[N] New,,612.60,,0.00,,,,
08/13/2025,N531HC,Airframe,A109SP,22366,RII      T/R STICK 2 - RETIREMENT,64,RL64-15.2,216,No Part Removed,,,,,,,109-0133-04-109,PZ2592,[N] New,0,0.00,0,,,,,
05/06/2025,N531HC,Airframe,A109SP,22366,RII      T/R STICK 2 - RETIREMENT,64,RL64-15.2,216,109-0133-04-109,PZ1754,[F] Failed,14,510.80,1818,,No Part Installed,,,,,,,,,,
02/28/2024,N531HC,Airframe,A109SP,22366,RII      T/R STICK 2 - RETIREMENT,64,RL64-15.2,216,109-0133-04-109,MOR9411,[F] Failed,5,197.40,701,,109-0133-04-109,PZ1754,[N] New,0,0.00,0,,,,,
09/01/2023,N531HC,Airframe,A109SP,22366,RII      T/R STICK 2 - RETIREMENT,64,RL64-15.2,216,109-0133-04-109,PZ1381,[W] Worn To Limits,3,195.30,574,,109-0133-04-109,MOR9411,[N] New,0,0.00,0,,,,,
05/02/2023,N531HC,Airframe,A109SP,22366,RII      T/R STICK 2 - RETIREMENT,64,RL64-15.2,216,109-0133-04-109,MOR6455,[W] Worn To Limits,27,402.40,,,109-0133-04-109,PZ1381,[N] New,0,0.00,0,,,,,
01/07/2021,N531HC,Airframe,AGUSTA A109SP,22366,RII      T/R STICK 2 - RETIREMENT,64,RL64-15.2,216,,,,,,,,109-0133-04-109,MOR6455,[N] New,,690.60,,0.00,,,,
08/13/2025,N531HC,Airframe,A109SP,22366,RII      FORKED LEVER ASSEMBLY - RETIREMENT,64,RL64-16,169,No Part Removed,,,,,,,109-0130-43-115,MOR2866,[R] Repaired,,1004.00,,,,,,
05/06/2025,N531HC,Airframe,A109SP,22366,RII      FORKED LEVER ASSEMBLY - RETIREMENT,64,RL64-16,169,109-0130-43-115,PZ1568,[F] Failed,8,301.90,1081,,No Part Installed,,,,,,,,,,
08/12/2024,N531HC,Airframe,A109SP,22366,RII      FORKED LEVER ASSEMBLY - RETIREMENT,64,RL64-16,169,109-0130-43-115,MOR2866,[W] Worn To Limits,42,1004.00,,,109-0130-43-115,PZ1568,[N] New,0,0.00,0,,,,,
01/14/2021,N531HC,Airframe,AGUSTA A109SP,22366,RII      FORKED LEVER ASSEMBLY - RETIREMENT,64,RL64-16,169,,,,,,,,109-0130-43-115,MOR2866,[N] New,,0.00,0,0.00,,,,
08/13/2025,N531HC,Airframe,A109SP,22366,RII      ROCKER ARM ASSY - RETIREMENT,64,RL64-17,168,No Part Removed,,,,,,,109-0130-60-109,FUC0515,[N] New,0,0.00,0,,,,,
05/06/2025,N531HC,Airframe,A109SP,22366,RII      ROCKER ARM ASSY - RETIREMENT,64,RL64-17,168,109-0130-60-109,FUC0252,[F] Failed,14,510.80,1818,,No Part Installed,,,,,,,,,,
02/28/2024,N531HC,Airframe,A109SP,22366,RII      ROCKER ARM ASSY - RETIREMENT,64,RL64-17,168,109-0130-60-109,MOR3050,[F] Failed,17,670.20,2250,,109-0130-60-109,FUC0252,[N] New,0,0.00,0,,,,,
08/31/2022,N531HC,Airframe,AGUSTA A109SP,22366,RII      ROCKER ARM ASSY - RETIREMENT,64,RL64-17,168,109-0130-60-109,MOR3128,[F] Failed,21,146.90,,,109-0130-60-109,MOR3050,[S] Serviceable,,201.80,,,,,,
11/15/2020,N531HC,Airframe,AGUSTA A109SP,22366,RII      ROCKER ARM ASSY - RETIREMENT,64,RL64-17,168,,,,,,,,109-0130-60-109,MOR3128,[N] New,,0.00,0,0.00,,,,0.00
08/13/2025,N531HC,Airframe,A109SP,22366,RII      REAR HALF-SCISSOR ASSY - #1,65,2027.1,92,No Part Removed,,,,,,,109-0130-92-105,PZ161,[N] New,0,0.00,0,,,,,
06/03/2025,N531HC,Airframe,A109SP,22366,RII      REAR HALF-SCISSOR ASSY - #1,65,2027.1,92,109-0130-92-105,MMA0087,[C] Convenience,52,1305.90,,,No Part Installed,,,,,,,,,,
01/07/2021,N531HC,Airframe,A109SP,22366,RII      REAR HALF-SCISSOR ASSY - #1,65,2027.1,92,,,,,,,,109-0130-92-105,MMA0087,[N] New,,0.00,0,0.00,,,,0.00
08/13/2025,N531HC,Airframe,A109SP,22366,RII             T.R. DRIVE SHAFT #1 - RETIREMENT,65,RL65-06,856,No Part Removed,,,,,,,109-0425-41-1,AW806,[I] Inspected,9,301.90,1081,,,,,
05/06/2025,N531HC,Airframe,A109SP,22366,RII             T.R. DRIVE SHAFT #1 - RETIREMENT,65,RL65-06,856,109-0425-41-1,AW806,[S] Scheduled,8,301.90,1081,,No Part Installed,,,,,,,,,,
08/09/2024,N531HC,Airframe,A109SP,22366,RII             T.R. DRIVE SHAFT #1 - RETIREMENT,65,RL65-06,856,No Part Removed,,,,,,,109-0425-41-1,AW806,[N] New,0,0.00,0,,,,,
08/08/2024,N531HC,Airframe,A109SP,22366,RII             T.R. DRIVE SHAFT #1 - RETIREMENT,65,RL65-06,856,109-0425-41-1,411,[F] Failed,1,72.90,268,,No Part Installed,,,,,,,,,,
06/24/2024,N531HC,Airframe,A109SP,22366,RII             T.R. DRIVE SHAFT #1 - RETIREMENT,65,RL65-06,856,109-0425-41-1,V295,[N] Other ( See Notes ),91,2656.10,8583,,109-0425-41-1,411.,[OT] Other (See Notes),,2656.10,8583,,,,,
11/09/2016,N531HC,Airframe,AGUSTA A109SP,22366,RII      SHAFT ASSEMBLY - RETIREMENT,63,RL63-06,856,,,,,,,,109-0425-41-1,411,[N] New,,0.00,0,0.00,,,,0.00
08/13/2025,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.2,139,4012373-920,2207T688,[C] Convenience,1,114.90,443,,4012373-920,1302N164,[S] Serviceable,1,0.00,0,,1,0.00,0,
06/22/2025,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.2,139,4012373-920,0908L449,[F] Failed,15,778.40,3132,,4012373-920,2207T688,[S] Serviceable,27,860.50,2499,,27,860.50,2499,
03/05/2024,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.2,139,4012373-920,1901R213,[N] Other ( See Notes ),52,,2413,,4012373-920,0908L449,[S] Serviceable,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,LINEAR ACTUATOR YAW,22,1015.2,139,,,,,,,,4012373-920,1901R213,,0,0.00,0,0.00,0,0.00,0,0.00
08/13/2025,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.4,445,4012373-920,2207T686,[C] Convenience,1,114.90,443,,4012373-920,2207T682,[S] Serviceable,30,564.20,1726,,30,564.20,1726,
06/22/2025,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.4,445,4012373-920,2304T966,[C] Convenience,15,776.70,3129,,4012373-920,2207T686,[S] Serviceable,25,791.50,2294,,25,791.50,2294,
03/06/2024,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.4,445,4012373-920,2308U157,[F] Failed,0,1.70,3,,4012373-920,2304T966,[N] New,0,0.00,0,,,,,
03/05/2024,N431HC,Airframe,A109SP,22404,(RII) LINEAR ACTUATOR YAW,22,1015.4,445,4012373-920,1907R386,[N] Other ( See Notes ),52,,2413,,4012373-920,2308U157,[S] Serviceable,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,LINEAR ACTUATOR YAW,22,1015.4,445,,,,,,,,4012373-920,1907R386,,0,0.00,0,0.00,0,0.00,0,0.00
08/13/2025,N431HC,Airframe,A109SP,22404,ATTITUDE HEADING REF. SYS. #1,34,1022.1,361,145130-1002,9747,[C] Convenience,2,169.20,582,,145130-1002,10020,[S] Serviceable,39,1280.20,4878,,39,1280.20,4878,
05/20/2025,N431HC,Airframe,A109SP,22404,ATTITUDE HEADING REF. SYS. #1,34,1022.1,361,145130-1002,8065,[C] Convenience,37,1499.80,5339,,145130-1002,9747,[S] Serviceable,66,,5406,,66,,5406,
04/15/2022,N431HC,Airframe,AGUSTA A109SP,22404,ATTITUDE HEADING REF. SYS. #1,34,1022.1,361,145130-1002,9746,[F] Failed,29,,67,,145130-1002,8065,[S] Serviceable,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,ATTITUDE HEADING REF. SYS. #1,34,1022.1,361,,,,,,,,145130-1002,9746,,0,0.00,0,0.00,0,0.00,0,0.00
08/13/2025,N431HC,Airframe,A109SP,22404,(RII)MOTOR DRIVEN TRIM,67,7013.2,746,109-0021-18-103,15195,[C] Convenience,0,64.00,224,,109-0021-18-103,15714,[S] Serviceable,,,,,,,,
07/14/2025,N431HC,Airframe,A109SP,22404,(RII)MOTOR DRIVEN TRIM,67,7013.2,746,109-0021-18-103,16370,[C] Convenience,68,,5760,,109-0021-18-103,15195,[R] Repaired,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,MOTOR DRIVEN TRIM,67,7013.2,746,,,,,,,,109-0021-18-103,16370,,,,,,,,,
08/12/2025,N531HC,Airframe,A109SP,22366,RII      90-DEGREE GEARBOX ASSEMBLY - OVERHAUL [65-01],65,CO65-01,919,109-0440-01-123,TUR00404,[S] Scheduled,55,1305.90,,,109-0440-01-123,TUR00581,[I] Inspected,,1149.00,3599,,,1149.00,3599,
01/05/2021,N531HC,Airframe,A109SP,22366,RII      90-DEGREE GEARBOX ASSEMBLY - OVERHAUL [65-01],65,CO65-01,919,,,,,,,,109-0440-01-123,TUR00404,[N] New,,1621.20,0,,,1621.20,0,
08/12/2025,N431HC,Airframe,A109SP,22404,(RII) YAW RESOLVER,22,1003.3,296,109-0770V16-101,194831,[C] Convenience,69,,5983,,109-0770V16-101,141392,[S] Serviceable,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,YAW RESOLVER,22,1003.3,296,,,,,,,,109-0770V16-101,194831,,0,0.00,0,0.00,0,0.00,0,0.00
08/11/2025,N291HC,Airframe,A109SP,22313,RII      PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR4755,[W] Worn To Limits,10,466.00,1550,,109-0130-05-117,FUC0176,[R] Repaired,,,,,,,,
10/03/2024,N291HC,Airframe,A109SP,22313,RII      PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR6266,[F] Failed,15,601.30,2189,,109-0130-05-117,MOR4755,[R] Repaired,0,0.00,0,,,,,
06/27/2023,N291HC,Airframe,A109SP,22313,RII      PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR6989,[F] Failed,21,996.30,3327,,109-0130-05-117,MOR6266,[N] New,,,,,,,,
09/03/2021,N291HC,Airframe,AGUSTA A109SP,22313,RII      PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR4053,[W] Worn To Limits,13,640.80,2042,,109-0130-05-117,MOR6989,[N] New,,,,,,,,
07/20/2020,N291HC,Airframe,AGUSTA A109SP,22313,PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR6254,[W] Worn To Limits,14,532.00,2484,,109-0130-05-117,MOR4053,[R] Repaired,,,,,,,,
04/22/2019,N291HC,Airframe,AGUSTA A109SP,22313,PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR3936,[W] Worn To Limits,16,777.20,2174,,109-0130-05-117,MOR6254,[N] New,,,,,,,,
12/13/2017,N291HC,Airframe,AGUSTA A109SP,22313,PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,109-0130-05-117,MOR3283,[W] Worn To Limits,16,812.20,,,109-0130-05-117,MOR3936,[R] Repaired,,,,,,,,
08/11/2016,N291HC,Airframe,AGUSTA A109SP,22313,PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,,,[F] Failed,0,0,,,109-0130-05-117,MOR3283,[R] Repaired,,,,,,,,
,N291HC,Airframe,AGUSTA A109SP,22313,PITCH CONTROL ROD ASSY - #1,64,0117.1,1183,,,,,,,,,,,,,,,,,,
08/11/2025,N431HC,Airframe,A109SP,22404,(RII) MAGNETIC BRAKE,67,3015,453,109-0021-18-1,16297,[F] Failed,69,,5982,,109-0021-18-1,16804,[I] Inspected,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,MAGNETIC BRAKE,67,3015,453,,,,,,,,109-0021-18-1,16297,,0,0.00,0,0.00,0,0.00,0,0.00
08/09/2025,N431HC,Airframe,A109SP,22404,ATTITUDE HEADING REF. SYS. #2,34,1022.2,331,145130-1002,12281,[C] Convenience,2,168.30,574,,145130-1002,5544,[S] Serviceable,,,,,,,,
05/20/2025,N431HC,Airframe,A109SP,22404,ATTITUDE HEADING REF. SYS. #2,34,1022.2,331,145130-1002,9747,[C] Convenience,66,,5406,,145130-1002,12281,[S] Serviceable,10,111.10,287,,10,111.10,287,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,ATTITUDE HEADING REF. SYS. #2,34,1022.2,331,,,,,,,,145130-1002,9747,,0,0.00,0,0.00,0,0.00,0,0.00
08/09/2025,N431HC,Airframe,A109SP,22404,INVERTER #1,24,2010.1,266,PC-251-123JA,28536,[C] Convenience,15,845.90,3459,,PC-251-123JA,32031,[S] Serviceable,40,1294.00,4136,,40,1294.00,4136,
04/19/2024,N431HC,Airframe,A109SP,22404,INVERTER #1,24,2010.1,266,No Part Removed,,,,,,,PC-251-123JA,28536,[S] Serviceable,2,63.50,195,,2,63.50,195,
04/16/2024,N431HC,Airframe,A109SP,22404,INVERTER #1,24,2010.1,266,PC-251-123JA,32031,[C] Convenience,24,823.40,2455,,No Part Installed,,,,,,,,,,
04/12/2022,N431HC,Airframe,AGUSTA A109SP,22404,INVERTER #1,24,2010.1,266,PC-251-123JA,32137,[S] Scheduled,29,,65,,PC-251-123JA,32031,[R] Repaired,,,,,,,,
11/05/2019,N431HC,Airframe,AGUSTA A109SP,22404,INVERTER #1,24,2010.1,266,,,,,,,,PC-251-123JA,32137,,0,0.00,0,0.00,0,0.00,0,0.00
08/06/2025,N251HC,Airframe,A109SP,22221,RII             LEFT ELEVATOR - RETIREMENT,55,RL55-01,383,109-0200-02-807,AWBR006,[S] Scheduled,23,794.90,2291,,109-0200-02-807,PZL015,[S] Serviceable,22,315.80,874,,22,315.80,874,
08/24/2023,N251HC,Airframe,A109SP,22221,RII             LEFT ELEVATOR - RETIREMENT,55,RL55-01,383,109-0200-02-807,CHA0030,[S] Scheduled,1,17.60,43,,109-0200-02-807,AWBR006,[R] Repaired,,2194.70,8598,,,,,
